TIENDA_ID,MES_ID,VENTA_TOTAL,DESVIACION_ESTANDAR_VENTA,PROMEDIO_VENTA,MES_ID_DATETIME,MES_ID_TIMESTAMP,index año anterior,INDEX_promedio,INDEX_desviacion estandar
162,202409,1908122.9867431158,294284.7740112848,1723653.26,2024-09-01,1725148800,,1.1221421938551739,0.09186406654760541
162,202410,1552264.4022103676,294284.7740112848,1723653.26,2024-10-01,1727740800,,1.1221421938551739,0.09186406654760541
162,202411,1577019.26,294284.7740112848,1723653.26,2024-11-01,1730419200,0.989215065487433,1.1221421938551739,0.09186406654760541
162,202412,793367.73,294284.7740112848,1723653.26,2024-12-01,1733011200,0.48296992416528056,1.1221421938551739,0.09186406654760541
163,202301,710019.96,170691.87607172428,754404.6123809523,2023-01-01,1672531200,,0.9373034589226475,0.14646016431153494
163,202302,688783.79,170691.87607172428,754404.6123809523,2023-02-01,1675209600,,0.9373034589226475,0.14646016431153494
163,202303,760545.36,170691.87607172428,754404.6123809523,2023-03-01,1677628800,,0.9373034589226475,0.14646016431153494
163,202304,795959.89,170691.87607172428,754404.6123809523,2023-04-01,1680307200,,0.9373034589226475,0.14646016431153494
163,202305,831540.52,170691.87607172428,754404.6123809523,2023-05-01,1682899200,,0.9373034589226475,0.14646016431153494
163,202306,971735.44,170691.87607172428,754404.6123809523,2023-06-01,1685577600,,0.9373034589226475,0.14646016431153494
163,202307,1047647.48,170691.87607172428,754404.6123809523,2023-07-01,1688169600,,0.9373034589226475,0.14646016431153494
163,202308,998986.76,170691.87607172428,754404.6123809523,2023-08-01,1690848000,,0.9373034589226475,0.14646016431153494
163,202309,957074.13,170691.87607172428,754404.6123809523,2023-09-01,1693526400,,0.9373034589226475,0.14646016431153494
163,202310,653587.01,170691.87607172428,754404.6123809523,2023-10-01,1696118400,,0.9373034589226475,0.14646016431153494
163,202311,607430.71,170691.87607172428,754404.6123809523,2023-11-01,1698796800,,0.9373034589226475,0.14646016431153494
163,202312,591044.49,170691.87607172428,754404.6123809523,2023-12-01,1701388800,,0.9373034589226475,0.14646016431153494
163,202401,575815.49,170691.87607172428,754404.6123809523,2024-01-01,1704067200,0.8109849334376459,0.9373034589226475,0.14646016431153494
163,202402,638210.95,170691.87607172428,754404.6123809523,2024-02-01,1706745600,0.9265766112178684,0.9373034589226475,0.14646016431153494
163,202403,739902.64,170691.87607172428,754404.6123809523,2024-03-01,1709251200,0.97285800284154,0.9373034589226475,0.14646016431153494
163,202404,767158.02,170691.87607172428,754404.6123809523,2024-04-01,1711929600,0.9638149228851217,0.9373034589226475,0.14646016431153494
163,202405,925153.68,170691.87607172428,754404.6123809523,2024-05-01,1714521600,1.1125779895849213,0.9373034589226475,0.14646016431153494
163,202406,765985.29,170691.87607172428,754404.6123809523,2024-06-01,1717200000,0.788265260758628,0.9373034589226475,0.14646016431153494
163,202407,800610.32,170691.87607172428,754404.6123809523,2024-07-01,1719792000,0.7641982014789936,0.9373034589226475,0.14646016431153494
163,202408,779368.002199949,170691.87607172428,754404.6123809523,2024-08-01,1722470400,,0.9373034589226475,0.14646016431153494
163,202409,781576.0964153527,170691.87607172428,754404.6123809523,2024-09-01,1725148800,,0.9373034589226475,0.14646016431153494
163,202410,696603.8045954041,170691.87607172428,754404.6123809523,2024-10-01,1727740800,,0.9373034589226475,0.14646016431153494
163,202411,704104.37,170691.87607172428,754404.6123809523,2024-11-01,1730419200,1.1591517491764618,0.9373034589226475,0.14646016431153494
163,202412,311200.56,170691.87607172428,754404.6123809523,2024-12-01,1733011200,0.5265264548866702,0.9373034589226475,0.14646016431153494
164,202301,801930.78,198807.99658871331,1038173.8404761904,2023-01-01,1672531200,,1.2345391513826318,0.13709024999820899
164,202302,759312.77,198807.99658871331,1038173.8404761904,2023-02-01,1675209600,,1.2345391513826318,0.13709024999820899
164,202303,877180.76,198807.99658871331,1038173.8404761904,2023-03-01,1677628800,,1.2345391513826318,0.13709024999820899
164,202304,911418.46,198807.99658871331,1038173.8404761904,2023-04-01,1680307200,,1.2345391513826318,0.13709024999820899
164,202305,982114.72,198807.99658871331,1038173.8404761904,2023-05-01,1682899200,,1.2345391513826318,0.13709024999820899
164,202306,1083007.94,198807.99658871331,1038173.8404761904,2023-06-01,1685577600,,1.2345391513826318,0.13709024999820899
164,202307,1127403.95,198807.99658871331,1038173.8404761904,2023-07-01,1688169600,,1.2345391513826318,0.13709024999820899
164,202308,1135962.17,198807.99658871331,1038173.8404761904,2023-08-01,1690848000,,1.2345391513826318,0.13709024999820899
164,202309,1231798.36,198807.99658871331,1038173.8404761904,2023-09-01,1693526400,,1.2345391513826318,0.13709024999820899
164,202310,1088331.76,198807.99658871331,1038173.8404761904,2023-10-01,1696118400,,1.2345391513826318,0.13709024999820899
164,202311,963891.96,198807.99658871331,1038173.8404761904,2023-11-01,1698796800,,1.2345391513826318,0.13709024999820899
164,202312,1182969.27,198807.99658871331,1038173.8404761904,2023-12-01,1701388800,,1.2345391513826318,0.13709024999820899
164,202401,1124793.81,198807.99658871331,1038173.8404761904,2024-01-01,1704067200,1.4026071053164963,1.2345391513826318,0.13709024999820899
164,202402,1027434.99,198807.99658871331,1038173.8404761904,2024-02-01,1706745600,1.3531116959879392,1.2345391513826318,0.13709024999820899
164,202403,1080504.9,198807.99658871331,1038173.8404761904,2024-03-01,1709251200,1.2317927493074516,1.2345391513826318,0.13709024999820899
164,202404,1137818.57,198807.99658871331,1038173.8404761904,2024-04-01,1711929600,1.248404130414475,1.2345391513826318,0.13709024999820899
164,202405,1346803.16,198807.99658871331,1038173.8404761904,2024-05-01,1714521600,1.3713297770346013,1.2345391513826318,0.13709024999820899
164,202406,1217768.28,198807.99658871331,1038173.8404761904,2024-06-01,1717200000,1.1244315346386105,1.2345391513826318,0.13709024999820899
164,202407,1268503.77,198807.99658871331,1038173.8404761904,2024-07-01,1719792000,1.125154626254414,1.2345391513826318,0.13709024999820899
164,202408,858063.0268773098,198807.99658871331,1038173.8404761904,2024-08-01,1722470400,,1.2345391513826318,0.13709024999820899
164,202409,1100611.8356025508,198807.99658871331,1038173.8404761904,2024-09-01,1725148800,,1.2345391513826318,0.13709024999820899
164,202410,979647.6216076214,198807.99658871331,1038173.8404761904,2024-10-01,1727740800,,1.2345391513826318,0.13709024999820899
164,202411,982670.11,198807.99658871331,1038173.8404761904,2024-11-01,1730419200,1.0194815921070657,1.2345391513826318,0.13709024999820899
164,202412,470030.16,198807.99658871331,1038173.8404761904,2024-12-01,1733011200,0.39733082838238054,1.2345391513826318,0.13709024999820899
165,202301,956855.0,229430.02280977048,1288146.087142857,2023-01-01,1672531200,,1.033440918865759,0.08295905769310119
165,202302,1184488.9,229430.02280977048,1288146.087142857,2023-02-01,1675209600,,1.033440918865759,0.08295905769310119
165,202303,1314342.96,229430.02280977048,1288146.087142857,2023-03-01,1677628800,,1.033440918865759,0.08295905769310119
165,202304,1265470.82,229430.02280977048,1288146.087142857,2023-04-01,1680307200,,1.033440918865759,0.08295905769310119
165,202305,1526297.81,229430.02280977048,1288146.087142857,2023-05-01,1682899200,,1.033440918865759,0.08295905769310119
165,202306,1285690.96,229430.02280977048,1288146.087142857,2023-06-01,1685577600,,1.033440918865759,0.08295905769310119
165,202307,1326769.95,229430.02280977048,1288146.087142857,2023-07-01,1688169600,,1.033440918865759,0.08295905769310119
165,202308,1417872.8,229430.02280977048,1288146.087142857,2023-08-01,1690848000,,1.033440918865759,0.08295905769310119
165,202309,1563981.8,229430.02280977048,1288146.087142857,2023-09-01,1693526400,,1.033440918865759,0.08295905769310119
165,202310,1321639.58,229430.02280977048,1288146.087142857,2023-10-01,1696118400,,1.033440918865759,0.08295905769310119
165,202311,1559625.63,229430.02280977048,1288146.087142857,2023-11-01,1698796800,,1.033440918865759,0.08295905769310119
165,202312,1082317.07,229430.02280977048,1288146.087142857,2023-12-01,1701388800,,1.033440918865759,0.08295905769310119
165,202401,1054762.67,229430.02280977048,1288146.087142857,2024-01-01,1704067200,1.1023223685929424,1.033440918865759,0.08295905769310119
165,202402,1344173.39,229430.02280977048,1288146.087142857,2024-02-01,1706745600,1.1348129898051387,1.033440918865759,0.08295905769310119
165,202403,1426744.67,229430.02280977048,1288146.087142857,2024-03-01,1709251200,1.0855193152934757,1.033440918865759,0.08295905769310119
165,202404,1360672.09,229430.02280977048,1288146.087142857,2024-04-01,1711929600,1.0752299211450802,1.033440918865759,0.08295905769310119
165,202405,1438152.28,229430.02280977048,1288146.087142857,2024-05-01,1714521600,0.9422488000556064,1.033440918865759,0.08295905769310119
165,202406,1361547.79,229430.02280977048,1288146.087142857,2024-06-01,1717200000,1.0590008270727829,1.033440918865759,0.08295905769310119
165,202407,1244411.43,229430.02280977048,1288146.087142857,2024-07-01,1719792000,0.9379255461732457,1.033440918865759,0.08295905769310119
165,202408,1326913.4261449042,229430.02280977048,1288146.087142857,2024-08-01,1722470400,,1.033440918865759,0.08295905769310119
165,202409,1394413.484513828,229430.02280977048,1288146.087142857,2024-09-01,1725148800,,1.033440918865759,0.08295905769310119
165,202410,1339132.0846356803,229430.02280977048,1288146.087142857,2024-10-01,1727740800,,1.033440918865759,0.08295905769310119
165,202411,1451181.09,229430.02280977048,1288146.087142857,2024-11-01,1730419200,0.9304675827878003,1.033440918865759,0.08295905769310119
165,202412,564069.14,229430.02280977048,1288146.087142857,2024-12-01,1733011200,0.5211681083437038,1.033440918865759,0.08295905769310119
166,202301,924477.31,190031.88693119836,1111928.1123809523,2023-01-01,1672531200,,1.0448106416997547,0.11352228927251341
166,202302,895537.41,190031.88693119836,1111928.1123809523,2023-02-01,1675209600,,1.0448106416997547,0.11352228927251341
166,202303,1102126.83,190031.88693119836,1111928.1123809523,2023-03-01,1677628800,,1.0448106416997547,0.11352228927251341
166,202304,1200635.14,190031.88693119836,1111928.1123809523,2023-04-01,1680307200,,1.0448106416997547,0.11352228927251341
166,202305,1081623.52,190031.88693119836,1111928.1123809523,2023-05-01,1682899200,,1.0448106416997547,0.11352228927251341
166,202306,1196202.08,190031.88693119836,1111928.1123809523,2023-06-01,1685577600,,1.0448106416997547,0.11352228927251341
166,202307,1320674.01,190031.88693119836,1111928.1123809523,2023-07-01,1688169600,,1.0448106416997547,0.11352228927251341
166,202308,1147101.28,190031.88693119836,1111928.1123809523,2023-08-01,1690848000,,1.0448106416997547,0.11352228927251341
166,202309,1394059.26,190031.88693119836,1111928.1123809523,2023-09-01,1693526400,,1.0448106416997547,0.11352228927251341
166,202310,1124529.78,190031.88693119836,1111928.1123809523,2023-10-01,1696118400,,1.0448106416997547,0.11352228927251341
166,202311,1064774.2,190031.88693119836,1111928.1123809523,2023-11-01,1698796800,,1.0448106416997547,0.11352228927251341
166,202312,1243594.17,190031.88693119836,1111928.1123809523,2023-12-01,1701388800,,1.0448106416997547,0.11352228927251341
166,202401,1023178.1,190031.88693119836,1111928.1123809523,2024-01-01,1704067200,1.1067638858545916,1.0448106416997547,0.11352228927251341
166,202402,980607.46,190031.88693119836,1111928.1123809523,2024-02-01,1706745600,1.0949932957016277,1.0448106416997547,0.11352228927251341
166,202403,1126513.72,190031.88693119836,1111928.1123809523,2024-03-01,1709251200,1.022127117620392,1.0448106416997547,0.11352228927251341
166,202404,1090081.05,190031.88693119836,1111928.1123809523,2024-04-01,1711929600,0.9079203279024468,1.0448106416997547,0.11352228927251341
166,202405,1358894.64,190031.88693119836,1111928.1123809523,2024-05-01,1714521600,1.2563471622732463,1.0448106416997547,0.11352228927251341
166,202406,1285733.53,190031.88693119836,1111928.1123809523,2024-06-01,1717200000,1.0748464256139731,1.0448106416997547,0.11352228927251341
166,202407,1241989.25,190031.88693119836,1111928.1123809523,2024-07-01,1719792000,0.9404207553081172,1.0448106416997547,0.11352228927251341
166,202408,1200762.3859833498,190031.88693119836,1111928.1123809523,2024-08-01,1722470400,,1.0448106416997547,0.11352228927251341
166,202409,1173814.290965299,190031.88693119836,1111928.1123809523,2024-09-01,1725148800,,1.0448106416997547,0.11352228927251341
166,202410,1270004.9971579872,190031.88693119836,1111928.1123809523,2024-10-01,1727740800,,1.0448106416997547,0.11352228927251341
166,202411,1016929.81,190031.88693119836,1111928.1123809523,2024-11-01,1730419200,0.9550661633236418,1.0448106416997547,0.11352228927251341
166,202412,531227.81,190031.88693119836,1111928.1123809523,2024-12-01,1733011200,0.4271713576785263,1.0448106416997547,0.11352228927251341
167,202301,1139081.98,230238.09611729364,1520423.204761905,2023-01-01,1672531200,,1.1046235650561769,0.09415035922969141
167,202302,1292642.7,230238.09611729364,1520423.204761905,2023-02-01,1675209600,,1.1046235650561769,0.09415035922969141
167,202303,1507617.39,230238.09611729364,1520423.204761905,2023-03-01,1677628800,,1.1046235650561769,0.09415035922969141
167,202304,1528200.42,230238.09611729364,1520423.204761905,2023-04-01,1680307200,,1.1046235650561769,0.09415035922969141
167,202305,1607306.24,230238.09611729364,1520423.204761905,2023-05-01,1682899200,,1.1046235650561769,0.09415035922969141
167,202306,1716510.07,230238.09611729364,1520423.204761905,2023-06-01,1685577600,,1.1046235650561769,0.09415035922969141
167,202307,1644754.42,230238.09611729364,1520423.204761905,2023-07-01,1688169600,,1.1046235650561769,0.09415035922969141
167,202308,1624701.72,230238.09611729364,1520423.204761905,2023-08-01,1690848000,,1.1046235650561769,0.09415035922969141
167,202309,1739336.95,230238.09611729364,1520423.204761905,2023-09-01,1693526400,,1.1046235650561769,0.09415035922969141
167,202310,1487620.94,230238.09611729364,1520423.204761905,2023-10-01,1696118400,,1.1046235650561769,0.09415035922969141
167,202311,1383211.66,230238.09611729364,1520423.204761905,2023-11-01,1698796800,,1.1046235650561769,0.09415035922969141
167,202312,1511537.64,230238.09611729364,1520423.204761905,2023-12-01,1701388800,,1.1046235650561769,0.09415035922969141
167,202401,1440195.71,230238.09611729364,1520423.204761905,2024-01-01,1704067200,1.2643477249986872,1.1046235650561769,0.09415035922969141
167,202402,1455356.29,230238.09611729364,1520423.204761905,2024-02-01,1706745600,1.1258766943100365,1.1046235650561769,0.09415035922969141
167,202403,1619364.95,230238.09611729364,1520423.204761905,2024-03-01,1709251200,1.0741219627348555,1.1046235650561769,0.09415035922969141
167,202404,1655633.18,230238.09611729364,1520423.204761905,2024-04-01,1711929600,1.0833874656309805,1.1046235650561769,0.09415035922969141
167,202405,1844889.57,230238.09611729364,1520423.204761905,2024-05-01,1714521600,1.1478146006575574,1.1046235650561769,0.09415035922969141
167,202406,1610751.58,230238.09611729364,1520423.204761905,2024-06-01,1717200000,0.9383874922446567,1.1046235650561769,0.09415035922969141
167,202407,1727985.85,230238.09611729364,1520423.204761905,2024-07-01,1719792000,1.0506041686150327,1.1046235650561769,0.09415035922969141
167,202408,1688308.494738582,230238.09611729364,1520423.204761905,2024-08-01,1722470400,,1.1046235650561769,0.09415035922969141
167,202409,1320130.099296466,230238.09611729364,1520423.204761905,2024-09-01,1725148800,,1.1046235650561769,0.09415035922969141
167,202410,1645567.515930092,230238.09611729364,1520423.204761905,2024-10-01,1727740800,,1.1046235650561769,0.09415035922969141
167,202411,1594080.08,230238.09611729364,1520423.204761905,2024-11-01,1730419200,1.152448411257609,1.1046235650561769,0.09415035922969141
167,202412,798107.96,230238.09611729364,1520423.204761905,2024-12-01,1733011200,0.5280106421961149,1.1046235650561769,0.09415035922969141
168,202301,934912.25,260499.73869385183,1145818.8314285714,2023-01-01,1672531200,,1.1008111168457015,0.12407788086067469
168,202302,845741.29,260499.73869385183,1145818.8314285714,2023-02-01,1675209600,,1.1008111168457015,0.12407788086067469
168,202303,1047132.54,260499.73869385183,1145818.8314285714,2023-03-01,1677628800,,1.1008111168457015,0.12407788086067469
168,202304,1234044.34,260499.73869385183,1145818.8314285714,2023-04-01,1680307200,,1.1008111168457015,0.12407788086067469
168,202305,1183000.43,260499.73869385183,1145818.8314285714,2023-05-01,1682899200,,1.1008111168457015,0.12407788086067469
168,202306,1405980.83,260499.73869385183,1145818.8314285714,2023-06-01,1685577600,,1.1008111168457015,0.12407788086067469
168,202307,1412724.53,260499.73869385183,1145818.8314285714,2023-07-01,1688169600,,1.1008111168457015,0.12407788086067469
168,202308,1427613.72,260499.73869385183,1145818.8314285714,2023-08-01,1690848000,,1.1008111168457015,0.12407788086067469
168,202309,1343212.72,260499.73869385183,1145818.8314285714,2023-09-01,1693526400,,1.1008111168457015,0.12407788086067469
168,202310,988890.52,260499.73869385183,1145818.8314285714,2023-10-01,1696118400,,1.1008111168457015,0.12407788086067469
168,202311,911168.46,260499.73869385183,1145818.8314285714,2023-11-01,1698796800,,1.1008111168457015,0.12407788086067469
168,202312,948034.42,260499.73869385183,1145818.8314285714,2023-12-01,1701388800,,1.1008111168457015,0.12407788086067469
168,202401,968605.28,260499.73869385183,1145818.8314285714,2024-01-01,1704067200,1.0360387084456322,1.1008111168457015,0.12407788086067469
168,202402,877620.86,260499.73869385183,1145818.8314285714,2024-02-01,1706745600,1.0376942338950956,1.1008111168457015,0.12407788086067469
168,202403,1137894.65,260499.73869385183,1145818.8314285714,2024-03-01,1709251200,1.0866768117052306,1.1008111168457015,0.12407788086067469
168,202404,1314623.03,260499.73869385183,1145818.8314285714,2024-04-01,1711929600,1.0652964301104448,1.1008111168457015,0.12407788086067469
168,202405,1589224.16,260499.73869385183,1145818.8314285714,2024-05-01,1714521600,1.3433842623370813,1.1008111168457015,0.12407788086067469
168,202406,1397475.14,260499.73869385183,1145818.8314285714,2024-06-01,1717200000,0.9939503513714336,1.1008111168457015,0.12407788086067469
168,202407,1420569.77,260499.73869385183,1145818.8314285714,2024-07-01,1719792000,1.0055532694686062,1.1008111168457015,0.12407788086067469
168,202408,904706.5804719691,260499.73869385183,1145818.8314285714,2024-08-01,1722470400,,1.1008111168457015,0.12407788086067469
168,202409,1171220.0515623437,260499.73869385183,1145818.8314285714,2024-09-01,1725148800,,1.1008111168457015,0.12407788086067469
168,202410,1333378.644241252,260499.73869385183,1145818.8314285714,2024-10-01,1727740800,,1.1008111168457015,0.12407788086067469
168,202411,1127930.76,260499.73869385183,1145818.8314285714,2024-11-01,1730419200,1.2378948674320882,1.1008111168457015,0.12407788086067469
168,202412,545795.76,260499.73869385183,1145818.8314285714,2024-12-01,1733011200,0.5757130210525478,1.1008111168457015,0.12407788086067469
169,202301,944683.22,187783.76722113072,1185080.7704761904,2023-01-01,1672531200,,1.1906138812871045,0.09047579846291856
169,202302,963060.99,187783.76722113072,1185080.7704761904,2023-02-01,1675209600,,1.1906138812871045,0.09047579846291856
169,202303,1121015.53,187783.76722113072,1185080.7704761904,2023-03-01,1677628800,,1.1906138812871045,0.09047579846291856
169,202304,992564.25,187783.76722113072,1185080.7704761904,2023-04-01,1680307200,,1.1906138812871045,0.09047579846291856
169,202305,1175969.31,187783.76722113072,1185080.7704761904,2023-05-01,1682899200,,1.1906138812871045,0.09047579846291856
169,202306,1255590.07,187783.76722113072,1185080.7704761904,2023-06-01,1685577600,,1.1906138812871045,0.09047579846291856
169,202307,1181383.92,187783.76722113072,1185080.7704761904,2023-07-01,1688169600,,1.1906138812871045,0.09047579846291856
169,202308,1261587.23,187783.76722113072,1185080.7704761904,2023-08-01,1690848000,,1.1906138812871045,0.09047579846291856
169,202309,1388411.8,187783.76722113072,1185080.7704761904,2023-09-01,1693526400,,1.1906138812871045,0.09047579846291856
169,202310,1145836.12,187783.76722113072,1185080.7704761904,2023-10-01,1696118400,,1.1906138812871045,0.09047579846291856
169,202311,1170674.81,187783.76722113072,1185080.7704761904,2023-11-01,1698796800,,1.1906138812871045,0.09047579846291856
169,202312,1177954.34,187783.76722113072,1185080.7704761904,2023-12-01,1701388800,,1.1906138812871045,0.09047579846291856
169,202401,1205372.05,187783.76722113072,1185080.7704761904,2024-01-01,1704067200,1.2759537001197079,1.1906138812871045,0.09047579846291856
169,202402,1126028.25,187783.76722113072,1185080.7704761904,2024-02-01,1706745600,1.1692180056010784,1.1906138812871045,0.09047579846291856
169,202403,1216714.6,187783.76722113072,1185080.7704761904,2024-03-01,1709251200,1.085368192892029,1.1906138812871045,0.09047579846291856
169,202404,1275289.71,187783.76722113072,1185080.7704761904,2024-04-01,1711929600,1.284843484943166,1.1906138812871045,0.09047579846291856
169,202405,1485213.75,187783.76722113072,1185080.7704761904,2024-05-01,1714521600,1.262969821891015,1.1906138812871045,0.09047579846291856
169,202406,1318679.17,187783.76722113072,1185080.7704761904,2024-06-01,1717200000,1.0502465745050054,1.1906138812871045,0.09047579846291856
169,202407,1471845.27,187783.76722113072,1185080.7704761904,2024-07-01,1719792000,1.2458653322452535,1.1906138812871045,0.09047579846291856
169,202408,1267447.4279091498,187783.76722113072,1185080.7704761904,2024-08-01,1722470400,,1.1906138812871045,0.09047579846291856
169,202409,1037638.3244262729,187783.76722113072,1185080.7704761904,2024-09-01,1725148800,,1.1906138812871045,0.09047579846291856
169,202410,1195511.9516816079,187783.76722113072,1185080.7704761904,2024-10-01,1727740800,,1.1906138812871045,0.09047579846291856
169,202411,1346798.08,187783.76722113072,1185080.7704761904,2024-11-01,1730419200,1.1504459380995822,1.1906138812871045,0.09047579846291856
169,202412,662023.71,187783.76722113072,1185080.7704761904,2024-12-01,1733011200,0.5620113509662861,1.1906138812871045,0.09047579846291856
170,202301,669115.98,184650.89777163372,924019.9423809523,2023-01-01,1672531200,,1.3502785747465873,0.16812498136569537
170,202302,713373.59,184650.89777163372,924019.9423809523,2023-02-01,1675209600,,1.3502785747465873,0.16812498136569537
170,202303,802506.17,184650.89777163372,924019.9423809523,2023-03-01,1677628800,,1.3502785747465873,0.16812498136569537
170,202304,649650.27,184650.89777163372,924019.9423809523,2023-04-01,1680307200,,1.3502785747465873,0.16812498136569537
170,202305,880659.54,184650.89777163372,924019.9423809523,2023-05-01,1682899200,,1.3502785747465873,0.16812498136569537
170,202306,890721.53,184650.89777163372,924019.9423809523,2023-06-01,1685577600,,1.3502785747465873,0.16812498136569537
170,202307,975255.56,184650.89777163372,924019.9423809523,2023-07-01,1688169600,,1.3502785747465873,0.16812498136569537
170,202308,964610.71,184650.89777163372,924019.9423809523,2023-08-01,1690848000,,1.3502785747465873,0.16812498136569537
170,202309,1003913.94,184650.89777163372,924019.9423809523,2023-09-01,1693526400,,1.3502785747465873,0.16812498136569537
170,202310,880901.1,184650.89777163372,924019.9423809523,2023-10-01,1696118400,,1.3502785747465873,0.16812498136569537
170,202311,888558.41,184650.89777163372,924019.9423809523,2023-11-01,1698796800,,1.3502785747465873,0.16812498136569537
170,202312,965618.49,184650.89777163372,924019.9423809523,2023-12-01,1701388800,,1.3502785747465873,0.16812498136569537
170,202401,952480.21,184650.89777163372,924019.9423809523,2024-01-01,1704067200,1.423490453777535,1.3502785747465873,0.16812498136569537
170,202402,955502.68,184650.89777163372,924019.9423809523,2024-02-01,1706745600,1.339414149043561,1.3502785747465873,0.16812498136569537
170,202403,1062095.9,184650.89777163372,924019.9423809523,2024-03-01,1709251200,1.323473812045582,1.3502785747465873,0.16812498136569537
170,202404,1083910.17,184650.89777163372,924019.9423809523,2024-04-01,1711929600,1.6684518117725093,1.3502785747465873,0.16812498136569537
170,202405,1288150.04,184650.89777163372,924019.9423809523,2024-05-01,1714521600,1.4627105952886175,1.3502785747465873,0.16812498136569537
170,202406,1117533.02,184650.89777163372,924019.9423809523,2024-06-01,1717200000,1.2546379338108062,1.3502785747465873,0.16812498136569537
170,202407,1137802.9,184650.89777163372,924019.9423809523,2024-07-01,1719792000,1.1666715337670055,1.3502785747465873,0.16812498136569537
170,202408,786837.3827554091,184650.89777163372,924019.9423809523,2024-08-01,1722470400,,1.3502785747465873,0.16812498136569537
170,202409,937622.542921716,184650.89777163372,924019.9423809523,2024-09-01,1725148800,,1.3502785747465873,0.16812498136569537
170,202410,970777.1590586241,184650.89777163372,924019.9423809523,2024-10-01,1727740800,,1.3502785747465873,0.16812498136569537
170,202411,1033729.58,184650.89777163372,924019.9423809523,2024-11-01,1730419200,1.163378308467082,1.3502785747465873,0.16812498136569537
170,202412,488329.0,184650.89777163372,924019.9423809523,2024-12-01,1733011200,0.5057162896704681,1.3502785747465873,0.16812498136569537
171,202301,1020879.08,274468.09093537397,1050190.6985,2023-01-01,1672531200,,0.8240918067765411,0.33067266803432466
171,202302,1077820.59,274468.09093537397,1050190.6985,2023-02-01,1675209600,,0.8240918067765411,0.33067266803432466
171,202303,1227539.31,274468.09093537397,1050190.6985,2023-03-01,1677628800,,0.8240918067765411,0.33067266803432466
171,202304,1121838.11,274468.09093537397,1050190.6985,2023-04-01,1680307200,,0.8240918067765411,0.33067266803432466
171,202305,1289290.74,274468.09093537397,1050190.6985,2023-05-01,1682899200,,0.8240918067765411,0.33067266803432466
171,202306,1204621.43,274468.09093537397,1050190.6985,2023-06-01,1685577600,,0.8240918067765411,0.33067266803432466
171,202307,1067190.74,274468.09093537397,1050190.6985,2023-07-01,1688169600,,0.8240918067765411,0.33067266803432466
171,202308,1175984.1,274468.09093537397,1050190.6985,2023-08-01,1690848000,,0.8240918067765411,0.33067266803432466
171,202309,1262804.98,274468.09093537397,1050190.6985,2023-09-01,1693526400,,0.8240918067765411,0.33067266803432466
171,202310,1138195.79,274468.09093537397,1050190.6985,2023-10-01,1696118400,,0.8240918067765411,0.33067266803432466
171,202311,1189783.38,274468.09093537397,1050190.6985,2023-11-01,1698796800,,0.8240918067765411,0.33067266803432466
171,202312,1105349.92,274468.09093537397,1050190.6985,2023-12-01,1701388800,,0.8240918067765411,0.33067266803432466
171,202401,1087039.6,274468.09093537397,1050190.6985,2024-01-01,1704067200,1.06480740108809,0.8240918067765411,0.33067266803432466
171,202402,106526.78,274468.09093537397,1050190.6985,2024-02-01,1706745600,0.09883535440717457,0.8240918067765411,0.33067266803432466
171,202403,1139738.5962748332,274468.09093537397,1050190.6985,2024-03-01,1709251200,,0.8240918067765411,0.33067266803432466
171,202404,940751.15,274468.09093537397,1050190.6985,2024-04-01,1711929600,0.8385801316733659,0.8240918067765411,0.33067266803432466
171,202405,1182425.78,274468.09093537397,1050190.6985,2024-05-01,1714521600,0.9171133735126338,0.8240918067765411,0.33067266803432466
171,202406,1020585.52,274468.09093537397,1050190.6985,2024-06-01,1717200000,0.8472251070612284,0.8240918067765411,0.33067266803432466
171,202407,1060542.7,274468.09093537397,1050190.6985,2024-07-01,1719792000,0.9937705231587748,0.8240918067765411,0.33067266803432466
171,202408,1062506.1948586535,274468.09093537397,1050190.6985,2024-08-01,1722470400,,0.8240918067765411,0.33067266803432466
171,202409,1211796.9529219845,274468.09093537397,1050190.6985,2024-09-01,1725148800,,0.8240918067765411,0.33067266803432466
171,202410,860477.077134969,274468.09093537397,1050190.6985,2024-10-01,1727740800,,0.8240918067765411,0.33067266803432466
171,202411,1199671.38,274468.09093537397,1050190.6985,2024-11-01,1730419200,1.0083107565345215,0.8240918067765411,0.33067266803432466
171,202412,524972.89,274468.09093537397,1050190.6985,2024-12-01,1733011200,0.4749381897091919,0.8240918067765411,0.33067266803432466
172,202301,1194782.8,376680.9001240189,1174118.0960000001,2023-01-01,1672531200,,1.1656800697605612,0.12308740332490073
172,202302,1078765.96,376680.9001240189,1174118.0960000001,2023-02-01,1675209600,,1.1656800697605612,0.12308740332490073
172,202303,1264378.95,376680.9001240189,1174118.0960000001,2023-03-01,1677628800,,1.1656800697605612,0.12308740332490073
172,202304,1277200.54,376680.9001240189,1174118.0960000001,2023-04-01,1680307200,,1.1656800697605612,0.12308740332490073
172,202305,1297475.3,376680.9001240189,1174118.0960000001,2023-05-01,1682899200,,1.1656800697605612,0.12308740332490073
172,202306,1473610.56,376680.9001240189,1174118.0960000001,2023-06-01,1685577600,,1.1656800697605612,0.12308740332490073
172,202307,1183054.41,376680.9001240189,1174118.0960000001,2023-07-01,1688169600,,1.1656800697605612,0.12308740332490073
