id,municipio_id,clave,nombre,latitud,longitud,altitud,carta,ambito,poblacion,masculino,femenino,viviendas,lat,lng,activo,nombre_municipio,nombre_estado,estado_id
167120,965,956,Jesús Muñoz,250949.415,985929.021,167,G14D41,R,1,0,0,1,25.1637264,-98.9913947,1,China,Nuevo León,19
167121,965,957,Las Cañas,251142.939,985659.984,151,G14D41,R,0,0,0,0,25.1952608,-98.9499956,1,China,Nuevo León,19
167122,965,958,El Rosario,251227.404,985701.802,151,G14D41,R,0,0,0,0,25.2076122,-98.9505006,1,China,Nuevo León,19
167123,965,959,El Mezquite,251112.301,985528.968,155,G14D41,R,0,0,0,0,25.1867503,-98.9247133,1,China,Nuevo León,19
167124,965,960,La Fama,251320.296,990054.979,142,G14C49,R,0,0,0,0,25.2223044,-99.0152719,1,China,Nuevo León,19
167125,965,961,Merced Márquez,250717.951,985508.335,161,G14D41,R,0,0,0,0,25.1216531,-98.9189819,1,China,Nuevo León,19
167126,965,963,Los Caballos,251648.039,985911.389,130,G14D31,R,1,0,0,1,25.2800108,-98.9864969,1,China,Nuevo León,19
167127,965,964,La Palangana,251636.943,985646.785,131,G14D31,R,2,0,0,1,25.2769286,-98.9463292,1,China,Nuevo León,19
167128,965,965,El Coyote,251523.744,985332.871,138,G14D31,R,0,0,0,0,25.2565956,-98.8924642,1,China,Nuevo León,19
167129,965,966,La Anacua,251859.379,990113.969,130,G14C39,R,0,0,0,0,25.3164942,-99.0205469,1,China,Nuevo León,19
167130,965,967,Mata de Guaje,251906.869,990230.71,132,G14C39,R,0,0,0,0,25.3185747,-99.0418639,1,China,Nuevo León,19
167131,965,968,Mata de Guaje,251918.988,990154.635,129,G14C39,R,0,0,0,0,25.3219411,-99.0318431,1,China,Nuevo León,19
167132,965,969,Las Anceras,252400.819,990423.142,138,G14C39,R,0,0,0,0,25.4002275,-99.073095,1,China,Nuevo León,19
167133,965,970,Santa Cruz,252302.261,990206.119,127,G14C39,R,0,0,0,0,25.3839614,-99.0350331,1,China,Nuevo León,19
167134,965,971,El Palmal,252326.932,990205.9,129,G14C39,R,0,0,0,0,25.3908144,-99.0349722,1,China,Nuevo León,19
167135,965,972,El Potrero,252436.839,990013.19,134,G14C39,R,1,0,0,1,25.4102331,-99.0036639,1,China,Nuevo León,19
167136,965,974,Las Paredes,252709.07,990026.92,131,G14C39,R,0,0,0,0,25.4525194,-99.0074778,1,China,Nuevo León,19
167137,965,975,Oswaldo Villarreal,252729.369,985918.16,130,G14D31,R,0,0,0,0,25.4581581,-98.9883778,1,China,Nuevo León,19
167138,965,976,Ninguno,252755.289,985934.969,131,G14D31,R,0,0,0,0,25.4653581,-98.9930469,1,China,Nuevo León,19
167139,965,977,El Globo,252414.879,985848.029,120,G14D31,R,0,0,0,0,25.4041331,-98.9800081,1,China,Nuevo León,19
167140,965,978,El Verde,252857.459,991838.809,191,G14C39,R,2,0,0,1,25.4826275,-99.3107803,1,China,Nuevo León,19
167141,965,979,El Ején,252828.314,991803.918,209,G14C39,R,0,0,0,0,25.4745317,-99.3010883,1,China,Nuevo León,19
167142,965,980,Jesús María,253035.215,991906.628,184,G14C29,R,1,0,0,1,25.5097819,-99.3185078,1,China,Nuevo León,19
167143,965,981,José Villarreal,252822.374,991642.316,209,G14C39,R,0,0,0,0,25.4728817,-99.2784211,1,China,Nuevo León,19
167144,965,982,Daniel Pérez,253032.91,991640.668,190,G14C29,R,0,0,0,0,25.5091417,-99.2779633,1,China,Nuevo León,19
167145,965,983,La Guitarra,252726.48,990210.782,144,G14C39,R,0,0,0,0,25.4573556,-99.0363283,1,China,Nuevo León,19
167146,965,984,La Guitarra,252741.111,990406.432,164,G14C39,R,0,0,0,0,25.4614197,-99.0684533,1,China,Nuevo León,19
167147,965,985,Santa Aurelia,252844.139,990450.124,180,G14C39,R,0,0,0,0,25.4789275,-99.08059,1,China,Nuevo León,19
167148,965,986,Cinco de Enero,252844.717,990429.71,170,G14C39,R,2,0,0,1,25.4790881,-99.0749194,1,China,Nuevo León,19
167149,965,987,Mil Coronas,252858.329,990418.44,160,G14C39,R,0,0,0,0,25.4828692,-99.0717889,1,China,Nuevo León,19
167150,965,988,Seis de Marzo,252912.909,990347.679,150,G14C39,R,0,0,0,0,25.4869192,-99.0632442,1,China,Nuevo León,19
167151,965,989,El Tule,252502.643,985018.906,102,G14D31,R,0,0,0,0,25.4174008,-98.838585,1,China,Nuevo León,19
167152,965,990,Catorce de Marzo,252403.023,985112.657,110,G14D31,R,4,0,0,1,25.4008397,-98.8535158,1,China,Nuevo León,19
167153,965,991,El Divisadero,253224.54,985413.489,119,G14D21,R,0,0,0,0,25.54015,-98.9037469,1,China,Nuevo León,19
167154,965,992,Severo Rodríguez,253153.63,985555.779,115,G14D21,R,0,0,0,0,25.5315639,-98.9321608,1,China,Nuevo León,19
167155,965,993,Guadalupe,253316.039,985709.524,118,G14D21,R,0,0,0,0,25.5544553,-98.9526456,1,China,Nuevo León,19
167156,965,994,Cinco de Marzo,252944.03,990156.179,140,G14C39,R,2,0,0,1,25.4955639,-99.0322719,1,China,Nuevo León,19
167157,965,995,Juan Sánchez,250617.121,985546.647,123,G14D41,R,0,0,0,0,25.1047558,-98.9296242,1,China,Nuevo León,19
167158,965,996,Santa Teresa (Homero González),253201.545,990443.983,174,G14C29,R,2,0,0,1,25.5337625,-99.0788842,1,China,Nuevo León,19
167159,965,997,Regalado,253205.169,990300.952,148,G14C29,R,0,0,0,0,25.5347692,-99.0502644,1,China,Nuevo León,19
167160,965,998,El Rodeo,253027.843,990404.713,154,G14C29,R,2,0,0,1,25.5077342,-99.0679758,1,China,Nuevo León,19
167161,965,999,Samy,253036.317,990359.246,163,G14C29,R,1,0,0,1,25.5100881,-99.0664572,1,China,Nuevo León,19
167162,965,1000,La Rosita,253222.665,990506.807,168,G14C29,R,0,0,0,0,25.5396292,-99.0852242,1,China,Nuevo León,19
167163,965,1001,San José,253824.272,990403.218,160,G14C29,R,0,0,0,0,25.6400756,-99.0675606,1,China,Nuevo León,19
167164,965,1002,Santa Cruz,253611.28,990335.034,149,G14C29,R,0,0,0,0,25.6031333,-99.0597317,1,China,Nuevo León,19
167165,965,1003,Santa Cruz,253715.077,990236.437,144,G14C29,R,0,0,0,0,25.6208547,-99.0434547,1,China,Nuevo León,19
167166,965,1004,San Gerardo,253456.63,985648.081,120,G14D21,R,4,0,0,1,25.5823972,-98.9466892,1,China,Nuevo León,19
167167,965,1005,El Treinta-Treinta,253610.852,985840.249,126,G14D21,R,2,0,0,1,25.6030144,-98.9778469,1,China,Nuevo León,19
167168,965,1006,El Suspiro,253958.272,990811.046,188,G14C29,R,0,0,0,0,25.6661867,-99.1364017,1,China,Nuevo León,19
167169,965,1007,Daniel Rodríguez,253804.79,990639.73,169,G14C29,R,0,0,0,0,25.6346639,-99.1110361,1,China,Nuevo León,19
167170,965,1008,El Porvenir,253819.09,990653.738,183,G14C29,R,0,0,0,0,25.6386361,-99.1149272,1,China,Nuevo León,19
167171,965,1009,Veinticuatro de Agosto,253851.07,990624.18,160,G14C29,R,0,0,0,0,25.6475194,-99.1067167,1,China,Nuevo León,19
167172,965,1010,Veintiocho de Marzo,253921.063,990624.41,171,G14C29,R,0,0,0,0,25.6558508,-99.1067806,1,China,Nuevo León,19
167173,965,1011,El Norteño,254008.552,990901.125,181,G14C29,R,0,0,0,0,25.6690422,-99.1503125,1,China,Nuevo León,19
167174,965,1012,El Diablo,253746.424,990939.983,175,G14C29,R,0,0,0,0,25.6295622,-99.1611064,1,China,Nuevo León,19
167175,965,1013,El Grullo,253858.404,990834.175,190,G14C29,R,2,0,0,2,25.6495567,-99.1428264,1,China,Nuevo León,19
167176,965,1014,Arturo Guajardo,253929.13,990956.04,170,G14C29,R,0,0,0,0,25.6580917,-99.1655667,1,China,Nuevo León,19
167177,965,1015,El Maestro,254009.86,991005.97,155,G14C29,R,0,0,0,0,25.6694056,-99.168325,1,China,Nuevo León,19
167178,965,1016,Las Comitas,253926.169,991122.124,151,G14C29,R,0,0,0,0,25.6572692,-99.1894789,1,China,Nuevo León,19
167179,965,1017,Las Comitas,253932.376,991155.822,158,G14C29,R,1,0,0,1,25.6589933,-99.1988394,1,China,Nuevo León,19
167180,965,1018,El Fresno,253832.372,991201.042,149,G14C29,R,0,0,0,0,25.6423256,-99.2002894,1,China,Nuevo León,19
167181,965,1019,La Cejita,253843.553,991023.648,169,G14C29,R,0,0,0,0,25.6454314,-99.1732356,1,China,Nuevo León,19
167182,965,1020,René Álvarez,253553.466,991059.991,170,G14C29,R,0,0,0,0,25.598185,-99.1833308,1,China,Nuevo León,19
167183,965,1021,Onofre,253512.456,990935.417,180,G14C29,R,2,0,0,1,25.5867933,-99.1598381,1,China,Nuevo León,19
167184,965,1022,Fabián Hernández,253538.685,991015.468,179,G14C29,R,0,0,0,0,25.5940792,-99.1709633,1,China,Nuevo León,19
167185,965,1023,Las Tres Palmitas,253609.002,990606.842,190,G14C29,R,0,0,0,0,25.6025006,-99.1019006,1,China,Nuevo León,19
167186,965,1024,San Juan,253630.092,990853.312,178,G14C29,R,0,0,0,0,25.6083589,-99.1481422,1,China,Nuevo León,19
167187,965,1025,Aurelio Villarreal,252955.721,990836.109,192,G14C39,R,0,0,0,0,25.4988114,-99.1433636,1,China,Nuevo León,19
167188,965,1026,El Cedro,252930.828,990540.528,167,G14C39,R,0,0,0,0,25.4918967,-99.0945911,1,China,Nuevo León,19
167189,965,1027,Humberto Villarreal,253644.121,991209.929,152,G14C29,R,0,0,0,0,25.6122558,-99.2027581,1,China,Nuevo León,19
167190,965,1028,Las Iglesias Dos,253320.545,991153.731,179,G14C29,R,0,0,0,0,25.5557069,-99.1982586,1,China,Nuevo León,19
167191,965,1029,La Anacuita,253539.631,991421.246,174,G14C29,R,0,0,0,0,25.5943419,-99.239235,1,China,Nuevo León,19
167192,965,1030,Noé Cantú,253533.696,991432.317,180,G14C29,R,4,0,0,1,25.5926933,-99.2423103,1,China,Nuevo León,19
167193,965,1031,El Sauz,253004.51,990954.11,196,G14C29,R,0,0,0,0,25.5012528,-99.1650306,1,China,Nuevo León,19
167194,965,1032,Simón Garza,253915.518,991426.81,165,G14C29,R,0,0,0,0,25.6543106,-99.2407806,1,China,Nuevo León,19
167195,965,1033,Nueva Barranca,253948.438,991501.793,177,G14C29,R,1,0,0,1,25.663455,-99.2504981,1,China,Nuevo León,19
167196,965,1034,Víctor González,253855.287,991433.187,160,G14C29,R,0,0,0,0,25.6486908,-99.2425519,1,China,Nuevo León,19
167197,965,1035,Los Guerra,253855.596,991347.919,154,G14C29,R,0,0,0,0,25.6487767,-99.2299775,1,China,Nuevo León,19
167198,965,1036,Rodríguez (El Trailero),253742.177,991320.395,151,G14C29,R,0,0,0,0,25.6283825,-99.2223319,1,China,Nuevo León,19
167199,965,1037,Rogelio Gracia,253724.906,991323.2,154,G14C29,R,0,0,0,0,25.623585,-99.2231111,1,China,Nuevo León,19
167200,965,1038,Magueyitos,253632.721,991250.465,158,G14C29,R,0,0,0,0,25.6090892,-99.2140181,1,China,Nuevo León,19
167201,965,1039,Magueyitos Dos,253643.869,991252.239,157,G14C29,R,0,0,0,0,25.6121858,-99.2145108,1,China,Nuevo León,19
167202,965,1040,Los Fresnos,253513.383,991540.467,170,G14C29,R,0,0,0,0,25.5870508,-99.2612408,1,China,Nuevo León,19
167203,965,1041,Los Leos,254007.741,991514.397,180,G14C29,R,0,0,0,0,25.6688169,-99.2539992,1,China,Nuevo León,19
167204,965,1042,Reynol Treviño,253246.626,991737.519,185,G14C29,R,0,0,0,0,25.546285,-99.2937553,1,China,Nuevo León,19
167205,965,1043,Roberto Rodríguez,253051.421,991732.851,202,G14C29,R,0,0,0,0,25.5142836,-99.2924586,1,China,Nuevo León,19
167206,965,1044,Guadalupe Garza,253319.504,991342.179,174,G14C29,R,0,0,0,0,25.5554178,-99.2283831,1,China,Nuevo León,19
167207,965,1045,La Providencia,253706.129,991350.8,162,G14C29,R,0,0,0,0,25.6183692,-99.2307778,1,China,Nuevo León,19
167208,965,1046,El Cuervo,253740.832,991529.2,180,G14C29,R,0,0,0,0,25.6280089,-99.2581111,1,China,Nuevo León,19
167209,965,1047,El Cuchillo,254327.116,991638.462,151,G14C29,R,0,0,0,0,25.7241989,-99.2773506,1,China,Nuevo León,19
167210,965,1048,Guadalupe Salinas,254650.012,991615.351,147,G14C19,R,0,0,0,0,25.7805589,-99.2709308,1,China,Nuevo León,19
167211,965,1049,El Blanco (Héctor Guajardo),254813.137,991725.583,158,G14C19,R,0,0,0,0,25.8036492,-99.2904397,1,China,Nuevo León,19
167212,965,1050,Santos Lozano,254758.652,991637.174,158,G14C19,R,0,0,0,0,25.7996256,-99.2769928,1,China,Nuevo León,19
167213,965,1051,Los Altos,254558.952,991631.95,137,G14C19,R,3,0,0,1,25.7663756,-99.2755417,1,China,Nuevo León,19
167214,965,1052,Potrerillos,254649.769,991443.975,130,G14C19,R,0,0,0,0,25.7804914,-99.2455486,1,China,Nuevo León,19
167215,965,1053,Los Hernández,254849.405,991341.093,148,G14C19,R,0,0,0,0,25.8137236,-99.2280814,1,China,Nuevo León,19
167216,965,1054,El Tres (El Rosario),254750.028,991106.107,119,G14C19,R,0,0,0,0,25.79723,-99.1850297,1,China,Nuevo León,19
167217,965,1055,Veintinueve de Diciembre,254827.44,991217.21,132,G14C19,R,0,0,0,0,25.8076222,-99.2047806,1,China,Nuevo León,19
167218,965,1056,Horacio Salinas,254830.527,991150.642,123,G14C19,R,0,0,0,0,25.8084797,-99.1974006,1,China,Nuevo León,19
167219,965,1057,Diecisiete de Marzo,254839.02,991240.2,162,G14C19,R,0,0,0,0,25.8108389,-99.2111667,1,China,Nuevo León,19
167220,965,1058,Adolfo Cantú,254932.25,991214.77,143,G14C19,R,0,0,0,0,25.825625,-99.2041028,1,China,Nuevo León,19
167221,965,1059,Adolfo Cantú,254851.862,991147.098,129,G14C19,R,0,0,0,0,25.8144061,-99.1964161,1,China,Nuevo León,19
167222,965,1060,Ernesto Solís,254947.663,991152.541,150,G14C19,R,0,0,0,0,25.8299064,-99.1979281,1,China,Nuevo León,19
167223,965,1061,Los Cano,254019.318,992123.657,168,G14C28,R,0,0,0,0,25.6720328,-99.3565714,1,China,Nuevo León,19
167224,965,1064,Gerardo Chapa,254247.668,992257.083,180,G14C28,R,0,0,0,0,25.7132411,-99.3825231,1,China,Nuevo León,19
167225,965,1065,Las Comas,254227.743,992433.125,185,G14C28,R,2,0,0,1,25.7077064,-99.4092014,1,China,Nuevo León,19
167226,965,1066,La Morita,254152.673,992608.38,190,G14C28,R,0,0,0,0,25.6979647,-99.4356611,1,China,Nuevo León,19
167227,965,1067,La Morita,254155.101,992632.705,192,G14C28,R,0,0,0,0,25.6986392,-99.4424181,1,China,Nuevo León,19
167228,965,1068,San Vicente,253748.659,992446.064,180,G14C28,R,6,0,0,2,25.6301831,-99.4127956,1,China,Nuevo León,19
167229,965,1069,La Chapeña,253627.786,992308.083,165,G14C28,R,0,0,0,0,25.6077183,-99.3855786,1,China,Nuevo León,19
167230,965,1070,José García,253600.952,992351.045,184,G14C28,R,0,0,0,0,25.6002644,-99.3975125,1,China,Nuevo León,19
167231,965,1071,Genaro Cantú,253049.772,992223.56,177,G14C28,R,0,0,0,0,25.5138256,-99.3732111,1,China,Nuevo León,19
167232,965,1072,Ismael de la Garza,253043.075,992302.348,173,G14C28,R,0,0,0,0,25.5119653,-99.3839856,1,China,Nuevo León,19
167233,965,1073,San Arnoldo,253132.762,992333.663,180,G14C28,R,0,0,0,0,25.5257672,-99.3926842,1,China,Nuevo León,19
167234,965,1074,La Soledad,255402.439,991654.532,124,G14C19,R,0,0,0,0,25.9006775,-99.2818144,1,China,Nuevo León,19
167235,965,1075,Los Chapotes,255240.655,991613.171,120,G14C19,R,0,0,0,0,25.8779597,-99.2703253,1,China,Nuevo León,19
167236,965,1076,La Higuera,253918.513,990915.963,165,G14C29,R,0,0,0,0,25.6551425,-99.1544342,1,China,Nuevo León,19
167237,965,1077,El Sauz,253553.5,991027.859,169,G14C29,R,0,0,0,0,25.5981944,-99.1744053,1,China,Nuevo León,19
167238,965,1078,San José,253354.773,990611.52,179,G14C29,R,0,0,0,0,25.5652147,-99.1032,1,China,Nuevo León,19
167239,965,1079,El Canelo,253220.867,990448.506,179,G14C29,R,0,0,0,0,25.5391297,-99.0801406,1,China,Nuevo León,19
167240,965,1080,La Esperanza,254219.145,991540.933,141,G14C29,R,0,0,0,0,25.7053181,-99.2613703,1,China,Nuevo León,19
167241,965,1081,Mario Salinas,254209.936,991533.858,145,G14C29,R,0,0,0,0,25.70276,-99.259405,1,China,Nuevo León,19
167242,965,1082,Protexa,254157.037,991533.46,148,G14C29,R,0,0,0,0,25.6991769,-99.2592944,1,China,Nuevo León,19
167243,965,1084,Gatos Pardos,252454.119,990334.589,150,G14C39,R,0,0,0,0,25.4150331,-99.0596081,1,China,Nuevo León,19
167244,965,1085,Gatos Pintos,252408.21,990248.919,141,G14C39,R,0,0,0,0,25.4022806,-99.0469219,1,China,Nuevo León,19
167245,965,1086,Salinas,254118.002,991029.826,155,G14C29,R,0,0,0,0,25.6883339,-99.1749517,1,China,Nuevo León,19
167246,965,1087,El Milagro,254228.832,991216.117,133,G14C29,R,0,0,0,0,25.7080089,-99.2044769,1,China,Nuevo León,19
167247,965,1088,Aureliano Adame,254241.937,991205.729,133,G14C29,R,0,0,0,0,25.7116492,-99.2015914,1,China,Nuevo León,19
167248,965,1089,Las Lajas (Dos Arbolitos),254359.034,991248.834,140,G14C29,R,1,0,0,1,25.733065,-99.213565,1,China,Nuevo León,19
167249,965,1090,Mi Ranchito,254354.772,991314.253,129,G14C29,R,0,0,0,0,25.7318811,-99.2206258,1,China,Nuevo León,19
167250,965,1091,Papalote,254506.557,991429.841,137,G14C19,R,0,0,0,0,25.7518214,-99.2416225,1,China,Nuevo León,19
167251,965,1092,Los Gutiérrez,254528.91,991408.74,141,G14C19,R,0,0,0,0,25.7580306,-99.2357611,1,China,Nuevo León,19
167252,965,1093,El Verde,254707.834,991337.141,131,G14C19,R,0,0,0,0,25.7855094,-99.2269836,1,China,Nuevo León,19
167253,965,1094,Los Alacranes (Arnulfo Garza),254650.757,991255.675,131,G14C19,R,0,0,0,0,25.7807658,-99.2154653,1,China,Nuevo León,19
167254,965,1095,La Gloria,254611.732,991311.504,137,G14C19,R,0,0,0,0,25.7699256,-99.2198622,1,China,Nuevo León,19
167255,965,1096,Las Delicias,254413.128,991342.546,130,G14C29,R,0,0,0,0,25.73698,-99.228485,1,China,Nuevo León,19
167256,965,1097,Norberto Anaya,254423.97,991422.82,130,G14C29,R,6,0,0,1,25.7399917,-99.2396722,1,China,Nuevo León,19
167257,965,1098,Fernando Pérez,254428.163,991320.329,141,G14C29,R,0,0,0,0,25.7411564,-99.2223136,1,China,Nuevo León,19
167258,965,1099,José Garibay,254458.849,991410.007,140,G14C29,R,0,0,0,0,25.7496803,-99.2361131,1,China,Nuevo León,19
167259,965,1100,Blas Tijerina,254400.768,991312.676,130,G14C29,R,0,0,0,0,25.7335467,-99.2201878,1,China,Nuevo León,19
167260,965,1101,El Pastor (Paso de la Loma),254307.86,991623.28,147,G14C29,R,1,0,0,1,25.71885,-99.2731333,1,China,Nuevo León,19
167261,965,1102,Paso de la Loma,254306.132,991521.655,142,G14C29,R,0,0,0,0,25.71837,-99.2560153,1,China,Nuevo León,19
167262,965,1103,El Puente,254258.529,991530.977,150,G14C29,R,0,0,0,0,25.7162581,-99.2586047,1,China,Nuevo León,19
167263,965,1104,Oziel Gómez,254233.958,991534.49,144,G14C29,R,0,0,0,0,25.7094328,-99.2595806,1,China,Nuevo León,19
167264,965,1105,El Dulce,254049.446,991451.346,168,G14C29,R,27,12,15,9,25.6804017,-99.2475961,1,China,Nuevo León,19
167265,965,1108,Huizachito,250655.784,990140.347,137,G14C49,R,0,0,0,0,25.1154956,-99.0278742,1,China,Nuevo León,19
167266,965,1109,Las Delicias,250722.306,990141.877,144,G14C49,R,3,0,0,1,25.1228628,-99.0282992,1,China,Nuevo León,19
167267,965,1111,Villaldama,250417.56,990016.25,130,G14C49,R,7,0,0,1,25.0715444,-99.0045139,1,China,Nuevo León,19
167268,965,1113,Ezequiel García,250536.314,990107.537,131,G14C49,R,0,0,0,0,25.0934206,-99.0187603,1,China,Nuevo León,19
167269,965,1115,Las Alberquitas,254131.573,991048.079,145,G14C29,R,0,0,0,0,25.6921036,-99.1800219,1,China,Nuevo León,19
167270,965,1116,El Ochenta y Cuatro,254136.996,991019.73,150,G14C29,R,0,0,0,0,25.69361,-99.1721472,1,China,Nuevo León,19
167271,965,1117,El Alegre,254117.324,990948.86,175,G14C29,R,0,0,0,0,25.6881456,-99.1635722,1,China,Nuevo León,19
167272,965,1118,Calabozo,250721.0,990151.022,150,G14C49,R,0,0,0,0,25.1225,-99.0308394,1,China,Nuevo León,19
167273,965,1119,Margarito de León,252753.194,992158.765,191,G14C38,R,0,0,0,0,25.4647761,-99.3663236,1,China,Nuevo León,19
167274,965,1120,Dos Arbolitos,254415.068,991133.963,174,G14C29,R,0,0,0,0,25.7375189,-99.1927675,1,China,Nuevo León,19
167275,965,1121,San José,254518.102,992020.654,151,G14C18,R,0,0,0,0,25.7550283,-99.3390706,1,China,Nuevo León,19
167276,965,1122,Doctor Omar González Tijerina,254558.279,992003.869,158,G14C18,R,0,0,0,0,25.7661886,-99.3344081,1,China,Nuevo León,19
167277,965,1123,El Catorce de Mayo,254819.286,992346.285,160,G14C18,R,14,9,5,4,25.8053572,-99.3961903,1,China,Nuevo León,19
167278,965,1124,El Mezquite,254732.965,992404.927,160,G14C18,R,0,0,0,0,25.7924903,-99.4013686,1,China,Nuevo León,19
167279,965,1125,China (Reynaldo Sáenz),254206.903,991530.15,145,G14C29,R,0,0,0,0,25.7019175,-99.258375,1,China,Nuevo León,19
167280,965,1126,Francisco de la Madrid,254113.203,991509.54,170,G14C29,R,0,0,0,0,25.6870008,-99.25265,1,China,Nuevo León,19
167281,965,1127,El Ranchito,254127.034,991457.324,155,G14C29,R,0,0,0,0,25.6908428,-99.2492567,1,China,Nuevo León,19
167282,965,1128,China (Calle Morelos),254106.265,991423.052,157,G14C29,R,1,0,0,1,25.6850736,-99.2397367,1,China,Nuevo León,19
167283,965,1129,China,254123.844,991328.501,142,G14C29,R,0,0,0,0,25.6899567,-99.2245836,1,China,Nuevo León,19
167284,965,1130,China,254116.239,991318.329,142,G14C29,R,0,0,0,0,25.6878442,-99.2217581,1,China,Nuevo León,19
167285,965,1131,San Javier,252541.19,991716.436,202,G14C39,R,0,0,0,0,25.4281083,-99.2878989,1,China,Nuevo León,19
167286,965,1132,Ovidio Elizondo,252927.493,991940.156,171,G14C39,R,0,0,0,0,25.4909703,-99.3278211,1,China,Nuevo León,19
167287,965,1133,El Cencerrito (Gustavo Rodríguez),253737.759,990711.668,183,G14C29,R,0,0,0,0,25.6271553,-99.1199078,1,China,Nuevo León,19
167288,965,1134,El Naranjo (Martín Hernández),253719.061,990703.922,186,G14C29,R,0,0,0,0,25.6219614,-99.1177561,1,China,Nuevo León,19
167289,965,1135,El Cañón,254849.49,991316.04,140,G14C19,R,0,0,0,0,25.8137472,-99.2211222,1,China,Nuevo León,19
167290,965,1136,La Colmena,253625.862,991415.741,166,G14C29,R,0,0,0,0,25.6071839,-99.2377058,1,China,Nuevo León,19
167291,965,1137,Cuatro Vientos,252619.041,983459.186,130,G14D32,R,0,0,0,0,25.4386225,-98.5831072,1,China,Nuevo León,19
167292,965,1138,Doctor Fernando González Leal,254146.798,991510.014,150,G14C29,R,0,0,0,0,25.6963328,-99.2527817,1,China,Nuevo León,19
167293,965,1139,La Noria,254454.029,991603.515,140,G14C29,R,0,0,0,0,25.7483414,-99.2676431,1,China,Nuevo León,19
167294,965,1140,Ponderosa,254407.214,992220.13,189,G14C28,R,2,0,0,1,25.7353372,-99.3722583,1,China,Nuevo León,19
167295,965,1141,Santa Engracia,253821.204,985852.408,148,G14D21,R,0,0,0,0,25.6392233,-98.9812244,1,China,Nuevo León,19
167296,965,1142,Santo Tomás,253609.679,991354.022,162,G14C29,R,0,0,0,0,25.6026886,-99.2316728,1,China,Nuevo León,19
167297,965,1143,El Pescadero (Facultad de Veterinaria UANL),254738.506,991145.991,118,G14C19,R,0,0,0,0,25.7940294,-99.1961086,1,China,Nuevo León,19
167298,965,1144,El Ebanito,255010.359,991234.923,136,G14C19,R,11,0,0,1,25.8362108,-99.2097008,1,China,Nuevo León,19
167299,965,1145,Los Garza,254819.559,991707.839,156,G14C19,R,0,0,0,0,25.8054331,-99.2855108,1,China,Nuevo León,19
167300,965,1146,China,254304.472,991356.782,133,G14C29,R,0,0,0,0,25.7179089,-99.2324394,1,China,Nuevo León,19
167301,965,1147,Ramiro González,253945.987,991525.673,172,G14C29,R,0,0,0,0,25.6627742,-99.2571314,1,China,Nuevo León,19
167302,965,1148,La Esperanza (Loma Blanca),251035.054,984835.316,161,G14D41,R,7,0,0,1,25.1764039,-98.80981,1,China,Nuevo León,19
167303,965,1149,Las Palmas,250741.129,985847.319,146,G14D41,R,0,0,0,0,25.1280914,-98.9798108,1,China,Nuevo León,19
167304,965,1150,La Esperanza,251025.792,985845.365,160,G14D41,R,2,0,0,1,25.1738311,-98.9792681,1,China,Nuevo León,19
167305,965,1151,La Herradura,251207.606,990000.16,144,G14C49,R,0,0,0,0,25.2021128,-99.0000444,1,China,Nuevo León,19
167306,965,1152,San José del Panalito,251025.815,990200.171,156,G14C49,R,0,0,0,0,25.1738375,-99.0333808,1,China,Nuevo León,19
167307,965,1153,La Anacua,254305.716,991454.194,138,G14C29,R,0,0,0,0,25.7182544,-99.2483872,1,China,Nuevo León,19
167308,965,1154,El Cancún,253717.513,991139.165,155,G14C29,R,1,0,0,1,25.6215314,-99.1942125,1,China,Nuevo León,19
167309,965,1155,Las Flores,254327.813,992238.455,184,G14C28,R,9,4,5,3,25.7243925,-99.3773486,1,China,Nuevo León,19
167310,965,1156,Ganadera,254256.97,991321.25,130,G14C29,R,0,0,0,0,25.715825,-99.2225694,1,China,Nuevo León,19
167311,965,1157,Guadalupe Ibáñez,253911.158,990644.157,177,G14C29,R,0,0,0,0,25.6530994,-99.1122658,1,China,Nuevo León,19
167312,965,1158,La Guitarrita,254141.8,991147.831,135,G14C29,R,1,0,0,1,25.6949444,-99.1966197,1,China,Nuevo León,19
167313,965,1159,El Indomable,254342.26,991643.43,155,G14C29,R,2,0,0,1,25.7284056,-99.2787306,1,China,Nuevo León,19
167314,965,1160,El Refugio,253910.292,990625.646,167,G14C29,R,0,0,0,0,25.6528589,-99.1071239,1,China,Nuevo León,19
167315,965,1161,El Encanto (María Dolores),253907.343,991002.267,167,G14C29,R,0,0,0,0,25.6520397,-99.1672964,1,China,Nuevo León,19
167316,965,1162,El Huitolol,253904.889,990744.261,200,G14C29,R,1,0,0,1,25.6513581,-99.1289614,1,China,Nuevo León,19
167317,965,1163,El Makuc,254922.855,991255.898,150,G14C19,R,2,0,0,1,25.8230153,-99.2155272,1,China,Nuevo León,19
167318,965,1164,El Recuerdo,253553.166,992326.618,200,G14C28,R,0,0,0,0,25.5981017,-99.3907272,1,China,Nuevo León,19
167319,965,1165,El Repelo,253807.242,991135.812,165,G14C29,R,1,0,0,1,25.635345,-99.1932811,1,China,Nuevo León,19
167320,965,1166,El Tapado,254625.952,991801.602,141,G14C19,R,2,0,0,1,25.7738756,-99.300445,1,China,Nuevo León,19
167321,965,1167,Hermanos Karr (El Puerto),253237.339,990902.466,199,G14C29,R,0,0,0,0,25.5437053,-99.150685,1,China,Nuevo León,19
