TIENDA_ID,MES_ID,VENTA_TOTAL,FECHA,LATITUD_NUM,LONGITUD_NUM,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET
274,202310.0,1029032.75,2023-10-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202311.0,899477.35,2023-11-30,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202312.0,981333.87,2023-12-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202401.0,795732.17,2024-01-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202402.0,868111.51,2024-02-29,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202403.0,989368.76,2024-03-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202404.0,1001667.4,2024-04-30,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202405.0,1177135.56,2024-05-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202406.0,450140.1,2024-06-30,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202407.0,33291.6,2024-07-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202408.0,1141774.7140793907,2024-08-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202409.0,947963.9136784197,2024-09-30,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202410.0,1051812.5187437567,2024-10-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202411.0,914861.6,2024-11-30,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
274,202412.0,422195.96,2024-12-31,25.56632,-100.23881,3.0,C,Receso,105.3,14.0,0.0,Parada Técnica,UT_GAS_URBANA,TRAIN
275,202301.0,1156174.76,2023-01-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202302.0,1058391.22,2023-02-28,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202303.0,1156087.06,2023-03-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202304.0,1150757.07,2023-04-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202305.0,1235743.96,2023-05-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202306.0,1418670.59,2023-06-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202307.0,1493230.59,2023-07-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202308.0,1321291.8,2023-08-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202309.0,1519884.56,2023-09-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202310.0,488276.53,2023-10-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202311.0,372434.93,2023-11-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202312.0,439180.36,2023-12-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202401.0,323220.52,2024-01-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202402.0,426048.33,2024-02-29,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202403.0,787495.57,2024-03-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202404.0,815608.0,2024-04-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202405.0,864583.47,2024-05-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202406.0,750539.15,2024-06-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202407.0,854536.6,2024-07-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202408.0,1129529.61545653,2024-08-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202409.0,1048057.743121167,2024-09-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202410.0,1262393.5197557309,2024-10-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202411.0,294103.63,2024-11-30,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
275,202412.0,121380.24,2024-12-31,25.73766,-100.16116,1.0,C,Hogar,95.3,13.0,6.0,Hogar Reunión,UT_DENSIDAD,TRAIN
276,202301.0,1144363.34,2023-01-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202302.0,1185867.08,2023-02-28,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202303.0,1384523.32,2023-03-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202304.0,1321293.66,2023-04-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202305.0,1486944.87,2023-05-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202306.0,1658369.17,2023-06-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202307.0,1584938.49,2023-07-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202308.0,1641047.3,2023-08-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202309.0,1717333.96,2023-09-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202310.0,1473195.13,2023-10-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202311.0,1394852.65,2023-11-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202312.0,1450948.4,2023-12-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202401.0,1377529.2,2024-01-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202402.0,1365700.26,2024-02-29,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202403.0,1480498.57,2024-03-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202404.0,1510494.23,2024-04-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202405.0,1762591.1,2024-05-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202406.0,1583637.57,2024-06-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202407.0,1560087.79,2024-07-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202408.0,1507792.7450674514,2024-08-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202409.0,1678482.3156865465,2024-09-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202410.0,1555656.0923216678,2024-10-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202411.0,1423302.9,2024-11-30,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
276,202412.0,585110.53,2024-12-31,25.66113,-100.39875,3.0,BC,Receso,109.82,17.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
277,202301.0,678513.09,2023-01-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202302.0,707592.59,2023-02-28,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202303.0,807894.5,2023-03-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202304.0,881102.82,2023-04-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202305.0,855903.7,2023-05-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202306.0,1019509.95,2023-06-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202307.0,1060259.36,2023-07-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202308.0,1024810.89,2023-08-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202309.0,992532.13,2023-09-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202310.0,756690.17,2023-10-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202311.0,711419.34,2023-11-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202312.0,868720.37,2023-12-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202401.0,766396.28,2024-01-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202402.0,773493.87,2024-02-29,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202403.0,1004715.71,2024-03-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202404.0,908139.24,2024-04-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202405.0,1076051.88,2024-05-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202406.0,985943.26,2024-06-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202407.0,1113251.95,2024-07-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202408.0,918265.7072121144,2024-08-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202409.0,950379.8013338944,2024-09-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202410.0,927621.7915955757,2024-10-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202411.0,826355.35,2024-11-30,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
277,202412.0,372315.11,2024-12-31,25.27453,-100.01677,6.0,C,Receso,105.66,12.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
278,202301.0,861609.22,2023-01-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202302.0,892014.98,2023-02-28,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202303.0,990714.01,2023-03-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202304.0,1123466.36,2023-04-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202305.0,1065415.58,2023-05-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202306.0,1245458.17,2023-06-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202307.0,1316031.96,2023-07-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202308.0,1262652.24,2023-08-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202309.0,1397421.08,2023-09-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202310.0,1078496.03,2023-10-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202311.0,953803.1,2023-11-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202312.0,1140392.46,2023-12-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202401.0,1288620.34,2024-01-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202402.0,992512.51,2024-02-29,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202403.0,1194434.77,2024-03-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202404.0,1296766.69,2024-04-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202405.0,1591413.97,2024-05-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202406.0,1350057.2,2024-06-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202407.0,1345104.69,2024-07-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202408.0,1371735.5349730183,2024-08-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202409.0,1249310.9453272338,2024-09-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202410.0,1225087.2047624388,2024-10-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202411.0,1112778.33,2024-11-30,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
278,202412.0,531831.09,2024-12-31,25.65557,-100.08114,4.0,C,Hogar,112.52,12.0,0.0,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
279,202301.0,834729.09,2023-01-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202302.0,883973.44,2023-02-28,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202303.0,983962.38,2023-03-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202304.0,1172368.33,2023-04-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202305.0,1540737.84,2023-05-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202306.0,1443077.81,2023-06-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202307.0,1194571.74,2023-07-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202308.0,1119267.67,2023-08-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202309.0,1291212.37,2023-09-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202310.0,1023439.71,2023-10-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202311.0,961466.62,2023-11-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202312.0,1099287.97,2023-12-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202401.0,943744.46,2024-01-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202402.0,943741.2,2024-02-29,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202403.0,1201547.28,2024-03-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202404.0,1289419.05,2024-04-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202405.0,1819712.9,2024-05-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202406.0,1370153.89,2024-06-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202407.0,1201261.76,2024-07-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202408.0,1256332.3748220692,2024-08-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202409.0,1272105.2802889873,2024-09-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202410.0,1198790.5912056435,2024-10-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202411.0,1071826.62,2024-11-30,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
279,202412.0,577987.42,2024-12-31,25.67484,-100.24412,1.0,C,Hogar,104.2,13.0,12.0,Hogar Reunión,UT_DENSIDAD,TRAIN
280,202301.0,867247.48,2023-01-31,,,,,,,,,,,
280,202302.0,914947.84,2023-02-28,,,,,,,,,,,
280,202303.0,1096544.54,2023-03-31,,,,,,,,,,,
280,202304.0,1182126.02,2023-04-30,,,,,,,,,,,
280,202305.0,888999.06,2023-05-31,,,,,,,,,,,
280,202306.0,940203.07,2023-06-30,,,,,,,,,,,
280,202307.0,992439.61,2023-07-31,,,,,,,,,,,
280,202308.0,981591.48,2023-08-31,,,,,,,,,,,
280,202309.0,1071207.29,2023-09-30,,,,,,,,,,,
280,202310.0,777230.35,2023-10-31,,,,,,,,,,,
280,202311.0,690126.13,2023-11-30,,,,,,,,,,,
280,202312.0,620014.65,2023-12-31,,,,,,,,,,,
280,202401.0,720119.52,2024-01-31,,,,,,,,,,,
280,202402.0,788067.17,2024-02-29,,,,,,,,,,,
280,202403.0,1149967.84,2024-03-31,,,,,,,,,,,
280,202404.0,1000159.29,2024-04-30,,,,,,,,,,,
280,202405.0,1111717.02,2024-05-31,,,,,,,,,,,
280,202406.0,983263.77,2024-06-30,,,,,,,,,,,
280,202407.0,935800.21,2024-07-31,,,,,,,,,,,
280,202408.0,951049.2388926204,2024-08-31,,,,,,,,,,,
280,202409.0,924437.5743434582,2024-09-30,,,,,,,,,,,
280,202410.0,914135.4727486873,2024-10-31,,,,,,,,,,,
280,202411.0,902439.47,2024-11-30,,,,,,,,,,,
280,202412.0,416710.2,2024-12-31,,,,,,,,,,,
281,202301.0,1466064.24,2023-01-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202302.0,1516148.59,2023-02-28,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202303.0,1706166.25,2023-03-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202304.0,1585648.43,2023-04-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202305.0,1870504.36,2023-05-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202306.0,1895771.38,2023-06-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202307.0,1912741.09,2023-07-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202308.0,1934551.48,2023-08-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202309.0,2066813.87,2023-09-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202310.0,1867414.28,2023-10-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202311.0,1718971.29,2023-11-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202312.0,1730318.88,2023-12-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202401.0,1700787.48,2024-01-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202402.0,1742012.02,2024-02-29,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202403.0,1870862.52,2024-03-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202404.0,1907501.62,2024-04-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202405.0,2255244.04,2024-05-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202406.0,1933754.04,2024-06-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202407.0,1953779.1,2024-07-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202408.0,1931745.924082492,2024-08-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202409.0,1858519.4895541337,2024-09-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202410.0,1865960.8229917353,2024-10-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202411.0,1923095.04,2024-11-30,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
281,202412.0,858253.79,2024-12-31,25.69659,-100.25507,1.0,BC,Hogar,121.54,13.0,8.0,Hogar Reunión,UT_DENSIDAD,TRAIN
282,202301.0,1034557.95,2023-01-31,24.85018,-99.5719,6.0,BC,Receso,114.0,13.0,0.0,Parada Técnica,UT_CARRETERA_GAS,TRAIN
